cricketer_id,cricket_team,player_name,bowling_style,batting_style,role,role_detail,class_band,base_price,country,ipl_team,ipl_type,player_status,ipl_active,t20_wc_active,odi_wc_active,wpl_active,wodi_wc_active,wt20_wc_active,champions_active
C612,New Zealand,Rachin Ravindra,Slow left-arm orthodox,Left,All-rounder,All-rounder,Copper,40,New Zealand,Chennai Super Kings,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C613,New Zealand,Nathan Smith,Right-arm fast-medium,Right,Bowler,Bowler,Stone,0,New Zealand,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C614,New Zealand,Kane Williamson,Right-arm offbreak,Right,Batsman,Batsman,Stone,0,New Zealand,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C615,New Zealand,Will Young,Right-arm offbreak,Right,Batsman,Batsman,Stone,0,New Zealand,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C616,New Zealand,Trent Boult,Left-arm fast-medium,Right,Bowler,Bowler,Gold,80,New Zealand,Mumbai Indians,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C617,New Zealand,William O'Rourkee,Right-arm fast-medium,Right,Bowler,Bowler / Fast,Bronze,20,New Zealand,Lucknow Super Giants,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C618,New Zealand,Kylie Jamieson,Right-arm fast-medium,Right,All-rounder,All-rounder / Bowling,Bronze,20,New Zealand,Punjab Kings,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C701,Pakistan,Mohammad Rizwan,—,Right,Wicket Keeper,Wicket Keeper / Batsman,Stone,0,Pakistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C702,Pakistan,Salman Ali Agha,Right-arm offbreak,Right,All-rounder,All-rounder,Silver,60,Pakistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C703,Pakistan,Shaheen Afridi,Left-arm fast,Left,Bowler,Bowler,Silver,60,Pakistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C704,Pakistan,Abrar Ahmed,Legbreak,Right,Bowler,Bowler,Stone,0,Pakistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C705,Pakistan,Faheem Ashraf,Right-arm medium-fast,Left,All-rounder,All-rounder,Stone,0,Pakistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C706,Pakistan,Babar Azam,Right-arm offbreak,Right,Batsman,Batsman,Stone,0,Pakistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C707,Pakistan,Kamran Ghulam,Right-arm offbreak,Right,Batsman,Batsman,Silver,60,Pakistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C708,Pakistan,Mohammad Hasnain,Right-arm fast,Right,Bowler,Bowler,Stone,0,Pakistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C709,Pakistan,Usman Khan,Right-arm medium,Right,Batsman,Batsman,Silver,60,Pakistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C710,Pakistan,Haris Rauf,Right-arm fast,Right,Bowler,Bowler,Silver,60,Pakistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C711,Pakistan,Khushdil Shah,Slow left-arm orthodox,Left,All-rounder,All-rounder,Stone,0,Pakistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C712,Pakistan,Naseem Shah,Right-arm fast,Right,Bowler,Bowler,Stone,0,Pakistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C713,Pakistan,Saud Shakeel,—,Left,Batsman,Batsman,Stone,0,Pakistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C714,Pakistan,Tayyab Tahir,—,Right,Batsman,Batsman,Stone,0,Pakistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C715,Pakistan,Fakhar Zaman,Left-arm orthodox,Left,Batsman,Batsman,Stone,0,Pakistan,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C801,South Africa,Temba Bavuma,—,Right,Batsman,Batsman,Stone,0,South Africa,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C802,South Africa,Corbin Bosch,Right-arm medium-fast,Right,All-rounder,All-rounder,Bronze,20,South Africa,Mumbai Indians,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C803,South Africa,Tony de Zorzi,—,Left,Batsman,Batsman,Stone,0,South Africa,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C804,South Africa,Marco Jansen,Left-arm fast-medium,Right,All-rounder,All-rounder,Copper,40,South Africa,Punjab Kings,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C805,South Africa,Heinrich Klaasen,—,Right,Wicket Keeper,Wicket Keeper / Batsman,Gold,80,South Africa,Sunrisers Hyderabad,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C806,South Africa,Keshav Maharaj,Slow left-arm orthodox,Right,Bowler,Bowler,Stone,0,South Africa,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C807,South Africa,Aiden Markram,Right-arm offbreak,Right,All-rounder,All-rounder,Copper,40,South Africa,Lucknow Super Giants,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C808,South Africa,David Miller,—,Left,Batsman,Batsman,Copper,40,South Africa,Lucknow Super Giants,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C809,South Africa,Wiaan Mulder,Right-arm medium-fast,Right,All-rounder,All-rounder,Bronze,20,South Africa,Sunrisers Hyderabad,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C810,South Africa,Lungi Ngidi,Right-arm fast-medium,Right,Bowler,Bowler,Bronze,20,South Africa,Royal Challengers Bengaluru,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C811,South Africa,Kagiso Rabada,Right-arm fast,Left,Bowler,Bowler,Gold,80,South Africa,Gujarat Titans,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C812,South Africa,Ryan Rickelton,—,Left,Wicket Keeper,Wicket Keeper / Batsman,Copper,40,South Africa,Mumbai Indians,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C813,South Africa,Tabraiz Shamsi,Left-arm wrist spin,Right,Bowler,Bowler,Stone,0,South Africa,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C814,South Africa,Tristan Stubbs,Right-arm offbreak,Right,All-rounder,All-rounder,Gold,80,South Africa,Delhi Capitals,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C815,South Africa,Rassie van der Dussen,Right-arm legbreak,Right,Batsman,Batsman,Stone,0,South Africa,Non IPL Player,Overseas,Active,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C816,South Africa,Quinton de Kock,—,Left,Wicket Keeper,Wicket Keeper,Gold,80,South Africa,Kolkata Knight Riders,Overseas,Active,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
C817,South Africa,Anrich Nortje,Right-arm fast,Right,Bowler,Bowler / Fast,Bronze,20,South Africa,Kolkata Knight Riders,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C818,South Africa,Faf du Plessis,Right-arm legbreak,Right,Batsman,Batsman,Copper,40,South Africa,Delhi Capitals,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C819,South Africa,Gerald Coetzee,Right-arm fast,Right,Bowler,Bowler / Fast,Bronze,20,South Africa,Gujarat Titans,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C820,South Africa,Matthew Breetzke,—,Right,Batsman,Batsman / Top-order,Bronze,20,South Africa,Lucknow Super Giants,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C821,South Africa,Donovan Ferreira,Right-arm off-spin (part-time),Right,All-rounder,All-rounder / Batting (Finisher),Bronze,20,South Africa,Delhi Capitals,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C822,South Africa,Kwena Maphaka,Left-arm fast,Right,Bowler,Bowler / Fast,Bronze,20,South Africa,Rajasthan Royals,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C823,South Africa,Dewald Brevis,Leg-break,Right,All-rounder,All-rounder / Batting (mainly Batsman),Bronze,20,South Africa,Chennai Super Kings,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C901,Srilanka,Matheesha Pathirana,Right-arm fast,Right,Bowler,Bowler,Gold,80,Srilanka,Chennai Super Kings,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C902,Srilanka,Wanindu Hasaranga,Right-arm legbreak,Right,All-rounder,All-rounder / Bowling,Copper,40,Srilanka,Rajasthan Royals,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C903,Srilanka,Mahesh Theekshana,Right-arm offbreak,Right,Bowler,Bowler,Bronze,20,Srilanka,Rajasthan Royals,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C904,Srilanka,Nuwan Thushara,Right-arm slingy fast (Malinga-action),Right,Bowler,Bowler / Fast,Bronze,20,Srilanka,Royal Challengers Bengaluru,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C905,Srilanka,Eshan Malinga,Right-arm medium-fast,Right,All-rounder,All-rounder / Fast Bowler,Silver,60,Srilanka,Sunrisers Hyderabad,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C906,Srilanka,Kamindu Mendis,Right-arm offbreak / Slow left-arm orthodox,Left,All-rounder,All-rounder,Bronze,20,Srilanka,Sunrisers Hyderabad,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C907,Srilanka,Dushmantha Chameera ,Right-arm fast,Right,Bowler,Bowler / Fast,Bronze,20,Srilanka,Delhi Capitals,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C908,Srilanka,Kusal Mendis,—,Right,Wicket Keeper,Wicket Keeper,Bronze,20,Srilanka,Gujarat Titans,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C1001,West Indies,Nicholas Pooran,—,Left,Wicket Keeper,Wicket Keeper,Gold,80,West Indies,Lucknow Super Giants,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C1002,West Indies,Sunil Narine,Right-arm offbreak,Left,All-rounder,All-rounder / Bowling,Gold,80,West Indies,Kolkata Knight Riders,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C1003,West Indies,Andre Russell,Right-arm fast-medium,Right,All-rounder,All-rounder,Gold,80,West Indies,Kolkata Knight Riders,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C1004,West Indies,Sherfane Rutherford,Right-arm medium,Left,Batsman,Batsman / Middle-order,Bronze,20,West Indies,Gujarat Titans,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C1005,West Indies,Rovman Powell,Right-arm medium,Right,Batsman,Batsman / Middle-order (Power-hitter) ,Bronze,20,West Indies,Kolkata Knight Riders,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C1006,West Indies,Romario Shepherd,Right-arm fast-medium,Right,All-rounder,All-rounder / Bowling,Bronze,20,West Indies,Royal Challengers Bengaluru,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C1007,West Indies,Shamar Joseph,Right-arm fast,Right,Bowler,Bowler / Fast,Bronze,20,West Indies,Lucknow Super Giants,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C1008,West Indies,Bevon Jacobs,Right-arm fast-medium,Right,Bowler,Bowler,Bronze,20,West Indies,Mumbai Indians,Overseas,Retired,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
